transaction_id,customer_id,account_id,timestamp,amount,currency,transaction_type,channel,counterparty_id,country,customer_segment
TXN01249,CUST1264,ACC_CUST1264,2026-07-16T04:02:30.073010,334.36,USD,cash_deposit,online,,CH,high_net_worth
TXN01250,CUST1239,ACC_CUST1239,2026-05-01T19:02:30.073010,231.61,USD,cash_deposit,branch,,FR,high_net_worth
TXN01251,CUST1186,ACC_CUST1186,2026-05-26T03:02:30.073010,421.64,USD,withdrawal,online,,SG,retail
TXN01252,CUST1153,ACC_CUST1153,2026-07-14T12:02:30.073010,600.23,USD,cash_deposit,atm,,DE,high_net_worth
TXN01253,CUST1032,ACC_CUST1032,2026-06-17T05:02:30.073010,530.69,USD,cash_deposit,atm,,DE,corporate
TXN01254,CUST1082,ACC_CUST1082,2026-04-29T20:02:30.073010,91.73,USD,withdrawal,wire,,SG,corporate
TXN01255,CUST1076,ACC_CUST1076,2026-04-20T23:02:30.073010,197.18,USD,withdrawal,atm,,US,corporate
TXN01256,CUST1286,ACC_CUST1286,2026-05-22T12:02:30.073010,62.08,USD,deposit,online,,DE,high_net_worth
TXN01257,CUST1069,ACC_CUST1069,2026-03-31T07:02:30.073010,1005.5,USD,transfer,online,ACC_CUST1021,FR,high_net_worth
TXN01258,CUST1248,ACC_CUST1248,2026-07-05T23:02:30.073010,123.02,USD,deposit,branch,,FR,retail
TXN01259,CUST1152,ACC_CUST1152,2026-07-16T01:02:30.073010,344.12,USD,cash_deposit,atm,,SG,corporate
TXN01260,CUST1046,ACC_CUST1046,2026-05-17T22:02:30.073010,45.61,USD,withdrawal,online,,CH,corporate
TXN01261,CUST1256,ACC_CUST1256,2026-07-25T02:02:30.073010,91.57,USD,transfer,wire,ACC_CUST1046,JP,corporate
TXN01262,CUST1062,ACC_CUST1062,2026-07-04T09:02:30.073010,832.33,USD,transfer,wire,ACC_CUST1120,JP,high_net_worth
TXN01263,CUST1111,ACC_CUST1111,2026-04-15T02:02:30.073010,1061.2,USD,withdrawal,online,,FR,corporate
TXN01264,CUST1225,ACC_CUST1225,2026-05-19T07:02:30.073010,238.73,USD,deposit,wire,,JP,corporate
TXN01265,CUST1057,ACC_CUST1057,2026-05-07T16:02:30.073010,354.41,USD,cash_deposit,wire,,SG,corporate
TXN01266,CUST1142,ACC_CUST1142,2026-07-18T03:02:30.073010,526.72,USD,transfer,wire,ACC_CUST1188,GB,retail
TXN01267,CUST1010,ACC_CUST1010,2026-06-18T18:02:30.073010,362.02,USD,deposit,branch,,US,high_net_worth
TXN01268,CUST1122,ACC_CUST1122,2026-04-29T16:02:30.073010,315.62,USD,cash_deposit,atm,,GB,corporate
TXN01269,CUST1185,ACC_CUST1185,2026-07-21T20:02:30.073010,594.83,USD,deposit,online,,SG,retail
TXN01270,CUST1198,ACC_CUST1198,2026-03-29T11:02:30.073010,836.18,USD,transfer,atm,ACC_CUST1046,CH,corporate
TXN01271,CUST1120,ACC_CUST1120,2026-05-05T05:02:30.073010,309.37,USD,withdrawal,wire,,SG,corporate
TXN01272,CUST1208,ACC_CUST1208,2026-07-07T00:02:30.073010,201.08,USD,transfer,branch,ACC_CUST1251,CH,high_net_worth
TXN01273,CUST1211,ACC_CUST1211,2026-07-24T09:02:30.073010,531.87,USD,cash_deposit,branch,,JP,high_net_worth
TXN01274,CUST1133,ACC_CUST1133,2026-05-31T01:02:30.073010,411.58,USD,transfer,wire,ACC_CUST1280,US,corporate
TXN01275,CUST1232,ACC_CUST1232,2026-06-23T23:02:30.073010,308.4,USD,deposit,online,,CH,corporate
TXN01276,CUST1069,ACC_CUST1069,2026-03-28T11:02:30.073010,122.94,USD,withdrawal,atm,,FR,high_net_worth
TXN01277,CUST1042,ACC_CUST1042,2026-04-11T04:02:30.073010,573.12,USD,withdrawal,online,,GB,retail
TXN01278,CUST1210,ACC_CUST1210,2026-07-07T09:02:30.073010,630.27,USD,cash_deposit,wire,,FR,retail
TXN01279,CUST1068,ACC_CUST1068,2026-04-30T04:02:30.073010,36.45,USD,transfer,atm,ACC_CUST1101,JP,retail
TXN01280,CUST1188,ACC_CUST1188,2026-04-20T11:02:30.073010,16.29,USD,cash_deposit,online,,DE,retail
TXN01281,CUST1011,ACC_CUST1011,2026-07-24T16:02:30.073010,1106.37,USD,withdrawal,branch,,US,high_net_worth
TXN01282,CUST1101,ACC_CUST1101,2026-04-30T21:02:30.073010,163.77,USD,withdrawal,branch,,US,high_net_worth
TXN01283,CUST1219,ACC_CUST1219,2026-06-12T07:02:30.073010,961.26,USD,withdrawal,branch,,CH,retail
TXN01284,CUST1087,ACC_CUST1087,2026-06-08T02:02:30.073010,455.32,USD,deposit,wire,,CH,high_net_worth
TXN01285,CUST1232,ACC_CUST1232,2026-07-11T20:02:30.073010,86.27,USD,cash_deposit,branch,,CH,corporate
TXN01286,CUST1104,ACC_CUST1104,2026-04-21T07:02:30.073010,51.85,USD,transfer,wire,ACC_CUST1195,SG,high_net_worth
TXN01287,CUST1105,ACC_CUST1105,2026-06-12T05:02:30.073010,69.67,USD,transfer,online,ACC_CUST1214,US,corporate
TXN01288,CUST1074,ACC_CUST1074,2026-03-31T08:02:30.073010,723.61,USD,transfer,online,ACC_CUST1230,SG,retail
TXN01289,CUST1189,ACC_CUST1189,2026-06-10T20:02:30.073010,13.11,USD,cash_deposit,branch,,FR,high_net_worth
TXN01290,CUST1068,ACC_CUST1068,2026-07-17T09:02:30.073010,384.83,USD,cash_deposit,online,,JP,retail
TXN01291,CUST1216,ACC_CUST1216,2026-06-30T18:02:30.073010,254.26,USD,transfer,branch,ACC_CUST1048,DE,high_net_worth
TXN01292,CUST1026,ACC_CUST1026,2026-05-09T06:02:30.073010,1727.76,USD,cash_deposit,atm,,DE,high_net_worth
TXN01293,CUST1023,ACC_CUST1023,2026-03-28T07:02:30.073010,1148.59,USD,cash_deposit,atm,,FR,retail
TXN01294,CUST1189,ACC_CUST1189,2026-04-13T16:02:30.073010,100.45,USD,deposit,online,,FR,high_net_worth
TXN01295,CUST1257,ACC_CUST1257,2026-05-30T09:02:30.073010,38.18,USD,cash_deposit,online,,US,high_net_worth
TXN01296,CUST1271,ACC_CUST1271,2026-05-22T03:02:30.073010,23.55,USD,transfer,branch,ACC_CUST1160,FR,retail
TXN01297,CUST1065,ACC_CUST1065,2026-05-30T07:02:30.073010,709.27,USD,transfer,wire,ACC_CUST1144,SG,retail
TXN01298,CUST1134,ACC_CUST1134,2026-06-14T07:02:30.073010,123.74,USD,transfer,wire,ACC_CUST1084,FR,high_net_worth
TXN01299,CUST1251,ACC_CUST1251,2026-07-03T03:02:30.073010,72.82,USD,cash_deposit,branch,,CH,retail
TXN01300,CUST1027,ACC_CUST1027,2026-04-26T04:02:30.073010,100.42,USD,deposit,wire,,GB,high_net_worth
TXN01301,CUST1239,ACC_CUST1239,2026-05-22T02:02:30.073010,184.76,USD,cash_deposit,branch,,FR,high_net_worth
TXN01302,CUST1287,ACC_CUST1287,2026-05-29T13:02:30.073010,570.93,USD,cash_deposit,branch,,SG,corporate
TXN01303,CUST1075,ACC_CUST1075,2026-04-12T10:02:30.073010,617.88,USD,deposit,online,,SG,corporate
TXN01304,CUST1092,ACC_CUST1092,2026-07-12T04:02:30.073010,1875.07,USD,transfer,online,ACC_CUST1298,DE,retail
TXN01305,CUST1002,ACC_CUST1002,2026-06-03T17:02:30.073010,769.27,USD,withdrawal,wire,,JP,retail
TXN01306,CUST1126,ACC_CUST1126,2026-07-04T14:02:30.073010,17.89,USD,deposit,atm,,SG,retail
TXN01307,CUST1062,ACC_CUST1062,2026-05-17T10:02:30.073010,60.09,USD,deposit,atm,,JP,high_net_worth
TXN01308,CUST1041,ACC_CUST1041,2026-05-25T21:02:30.073010,306.95,USD,cash_deposit,wire,,FR,retail
TXN01309,CUST1137,ACC_CUST1137,2026-06-12T20:02:30.073010,1059.68,USD,deposit,atm,,US,retail
TXN01310,CUST1231,ACC_CUST1231,2026-05-08T22:02:30.073010,606.94,USD,withdrawal,online,,JP,high_net_worth
TXN01311,CUST1144,ACC_CUST1144,2026-05-08T00:02:30.073010,39.14,USD,deposit,wire,,FR,retail
TXN01312,CUST1130,ACC_CUST1130,2026-04-19T06:02:30.073010,16.22,USD,cash_deposit,branch,,SG,corporate
TXN01313,CUST1106,ACC_CUST1106,2026-04-17T11:02:30.073010,322.53,USD,cash_deposit,atm,,US,retail
TXN01314,CUST1078,ACC_CUST1078,2026-04-12T08:02:30.073010,409.42,USD,cash_deposit,wire,,US,high_net_worth
TXN01315,CUST1158,ACC_CUST1158,2026-07-21T20:02:30.073010,338.55,USD,withdrawal,atm,,CH,retail
TXN01316,CUST1188,ACC_CUST1188,2026-06-01T05:02:30.073010,659.93,USD,cash_deposit,wire,,DE,retail
TXN01317,CUST1243,ACC_CUST1243,2026-05-01T17:02:30.073010,433.78,USD,cash_deposit,branch,,GB,retail
TXN01318,CUST1188,ACC_CUST1188,2026-06-14T04:02:30.073010,39.27,USD,cash_deposit,wire,,DE,retail
TXN01319,CUST1262,ACC_CUST1262,2026-05-10T13:02:30.073010,810.65,USD,withdrawal,online,,SG,high_net_worth
TXN01320,CUST1269,ACC_CUST1269,2026-06-16T19:02:30.073010,199.46,USD,deposit,atm,,US,retail
TXN01321,CUST1040,ACC_CUST1040,2026-07-22T14:02:30.073010,355.9,USD,transfer,online,ACC_CUST1065,FR,corporate
TXN01322,CUST1153,ACC_CUST1153,2026-07-13T06:02:30.073010,262.17,USD,cash_deposit,atm,,DE,high_net_worth
TXN01323,CUST1282,ACC_CUST1282,2026-04-06T00:02:30.073010,169.83,USD,deposit,wire,,DE,high_net_worth
TXN01324,CUST1237,ACC_CUST1237,2026-06-20T22:02:30.073010,274.25,USD,transfer,atm,ACC_CUST1130,JP,corporate
TXN01325,CUST1257,ACC_CUST1257,2026-03-30T02:02:30.073010,472.78,USD,cash_deposit,online,,US,high_net_worth
TXN01326,CUST1201,ACC_CUST1201,2026-04-02T01:02:30.073010,123.04,USD,cash_deposit,atm,,US,retail
TXN01327,CUST1232,ACC_CUST1232,2026-07-02T20:02:30.073010,135.26,USD,cash_deposit,atm,,CH,corporate
TXN01328,CUST1095,ACC_CUST1095,2026-04-24T04:02:30.073010,625.82,USD,deposit,atm,,CH,retail
TXN01329,CUST1054,ACC_CUST1054,2026-05-22T16:02:30.073010,160.73,USD,deposit,branch,,DE,corporate
TXN01330,CUST1006,ACC_CUST1006,2026-04-18T19:02:30.073010,363.11,USD,cash_deposit,wire,,US,retail
TXN01331,CUST1249,ACC_CUST1249,2026-05-05T18:02:30.073010,37.51,USD,transfer,wire,ACC_CUST1154,FR,retail
TXN01332,CUST1069,ACC_CUST1069,2026-03-29T05:02:30.073010,367.25,USD,deposit,branch,,FR,high_net_worth
TXN01333,CUST1096,ACC_CUST1096,2026-07-14T23:02:30.073010,323.77,USD,withdrawal,wire,,GB,retail
TXN01334,CUST1123,ACC_CUST1123,2026-05-22T19:02:30.073010,117.4,USD,withdrawal,branch,,SG,retail
TXN01335,CUST1237,ACC_CUST1237,2026-04-15T14:02:30.073010,47.15,USD,cash_deposit,branch,,JP,corporate
TXN01336,CUST1078,ACC_CUST1078,2026-06-30T21:02:30.073010,201.31,USD,cash_deposit,wire,,US,high_net_worth
TXN01337,CUST1230,ACC_CUST1230,2026-06-10T06:02:30.073010,262.79,USD,withdrawal,atm,,FR,corporate
TXN01338,CUST1200,ACC_CUST1200,2026-04-03T09:02:30.073010,308.61,USD,deposit,branch,,CH,retail
TXN01339,CUST1221,ACC_CUST1221,2026-05-20T14:02:30.073010,163.09,USD,transfer,branch,ACC_CUST1249,JP,high_net_worth
TXN01340,CUST1262,ACC_CUST1262,2026-06-11T22:02:30.073010,385.83,USD,cash_deposit,online,,SG,high_net_worth
TXN01341,CUST1270,ACC_CUST1270,2026-03-30T12:02:30.073010,680.13,USD,transfer,branch,ACC_CUST1137,GB,retail
TXN01342,CUST1213,ACC_CUST1213,2026-07-19T14:02:30.073010,302.41,USD,deposit,wire,,JP,high_net_worth
TXN01343,CUST1177,ACC_CUST1177,2026-05-24T21:02:30.073010,62.78,USD,cash_deposit,branch,,US,retail
TXN01344,CUST1098,ACC_CUST1098,2026-05-27T10:02:30.073010,222.56,USD,cash_deposit,online,,GB,corporate
TXN01345,CUST4521,ACC_CUST4521,2026-07-22T20:02:30.073010,654.12,USD,transfer,wire,ACC_CUST1067,CH,retail
TXN01346,CUST1199,ACC_CUST1199,2026-05-20T20:02:30.073010,301.73,USD,transfer,wire,ACC_CUST1082,FR,retail
TXN01347,CUST1144,ACC_CUST1144,2026-06-24T22:02:30.073010,51.47,USD,deposit,wire,,FR,retail
TXN01348,CUST1102,ACC_CUST1102,2026-04-17T18:02:30.073010,483.21,USD,cash_deposit,branch,,DE,high_net_worth
TXN01349,CUST1252,ACC_CUST1252,2026-05-05T06:02:30.073010,2173.15,USD,withdrawal,branch,,FR,corporate
TXN01350,CUST1183,ACC_CUST1183,2026-07-18T07:02:30.073010,537.99,USD,transfer,online,ACC_CUST1089,JP,high_net_worth
TXN01351,CUST1257,ACC_CUST1257,2026-04-01T01:02:30.073010,298.36,USD,transfer,wire,ACC_CUST1058,US,high_net_worth
TXN01352,CUST1061,ACC_CUST1061,2026-06-07T06:02:30.073010,1528.4,USD,cash_deposit,atm,,US,high_net_worth
TXN01353,CUST1181,ACC_CUST1181,2026-07-04T00:02:30.073010,288.12,USD,transfer,online,ACC_CUST1263,SG,corporate
TXN01354,CUST1053,ACC_CUST1053,2026-06-26T00:02:30.073010,996.2,USD,cash_deposit,wire,,SG,high_net_worth
TXN01355,CUST1056,ACC_CUST1056,2026-04-10T18:02:30.073010,222.36,USD,deposit,branch,,JP,retail
TXN01356,CUST1085,ACC_CUST1085,2026-06-16T02:02:30.073010,61.25,USD,withdrawal,atm,,GB,corporate
TXN01357,CUST1149,ACC_CUST1149,2026-06-26T13:02:30.073010,60.28,USD,cash_deposit,branch,,CH,high_net_worth
TXN01358,CUST1186,ACC_CUST1186,2026-05-09T03:02:30.073010,183.47,USD,deposit,online,,SG,retail
TXN01359,CUST1212,ACC_CUST1212,2026-07-03T23:02:30.073010,135.26,USD,withdrawal,wire,,FR,corporate
TXN01360,CUST1258,ACC_CUST1258,2026-04-18T01:02:30.073010,144.19,USD,transfer,atm,ACC_CUST1212,JP,corporate
TXN01361,CUST1125,ACC_CUST1125,2026-04-16T15:02:30.073010,54.55,USD,cash_deposit,online,,CH,retail
TXN01362,CUST1219,ACC_CUST1219,2026-05-19T12:02:30.073010,873.33,USD,cash_deposit,atm,,CH,retail
TXN01363,CUST1226,ACC_CUST1226,2026-04-14T23:02:30.073010,133.88,USD,deposit,branch,,CH,corporate
TXN01364,CUST1205,ACC_CUST1205,2026-07-04T04:02:30.073010,159.9,USD,cash_deposit,branch,,JP,high_net_worth
TXN01365,CUST1018,ACC_CUST1018,2026-06-20T19:02:30.073010,1151.39,USD,withdrawal,branch,,DE,retail
TXN01366,CUST1266,ACC_CUST1266,2026-05-04T12:02:30.073010,393.56,USD,cash_deposit,atm,,SG,retail
TXN01367,CUST1160,ACC_CUST1160,2026-07-22T10:02:30.073010,701.4,USD,deposit,atm,,JP,high_net_worth
TXN01368,CUST1075,ACC_CUST1075,2026-06-25T11:02:30.073010,665.65,USD,cash_deposit,online,,SG,corporate
TXN01369,CUST1226,ACC_CUST1226,2026-06-25T10:02:30.073010,648.53,USD,cash_deposit,online,,CH,corporate
TXN01370,CUST1043,ACC_CUST1043,2026-04-01T16:02:30.073010,230.48,USD,transfer,wire,ACC_CUST1064,FR,corporate
TXN01371,CUST1276,ACC_CUST1276,2026-05-03T05:02:30.073010,231.03,USD,deposit,atm,,SG,corporate
TXN01372,CUST1081,ACC_CUST1081,2026-03-29T23:02:30.073010,398.95,USD,transfer,online,ACC_CUST1155,SG,corporate
TXN01373,CUST1258,ACC_CUST1258,2026-04-11T22:02:30.073010,100.23,USD,deposit,atm,,JP,corporate
TXN01374,CUST1259,ACC_CUST1259,2026-05-12T02:02:30.073010,188.66,USD,deposit,branch,,GB,retail
TXN01375,CUST1293,ACC_CUST1293,2026-06-29T23:02:30.073010,1231.49,USD,cash_deposit,atm,,US,corporate
TXN01376,CUST1297,ACC_CUST1297,2026-06-08T21:02:30.073010,116.66,USD,withdrawal,atm,,CH,corporate
TXN01377,CUST1293,ACC_CUST1293,2026-06-22T03:02:30.073010,43.36,USD,cash_deposit,online,,US,corporate
TXN01378,CUST1264,ACC_CUST1264,2026-06-10T05:02:30.073010,57.54,USD,transfer,wire,ACC_CUST1050,CH,high_net_worth
TXN01379,CUST1217,ACC_CUST1217,2026-07-12T12:02:30.073010,29.26,USD,deposit,branch,,US,high_net_worth
TXN01380,CUST1066,ACC_CUST1066,2026-05-27T05:02:30.073010,148.27,USD,cash_deposit,branch,,US,high_net_worth
TXN01381,CUST1269,ACC_CUST1269,2026-05-18T17:02:30.073010,273.34,USD,cash_deposit,atm,,US,retail
TXN01382,CUST1216,ACC_CUST1216,2026-05-23T21:02:30.073010,530.86,USD,cash_deposit,wire,,DE,high_net_worth
TXN01383,CUST1073,ACC_CUST1073,2026-05-31T03:02:30.073010,51.57,USD,cash_deposit,wire,,FR,retail
TXN01384,CUST1262,ACC_CUST1262,2026-07-16T15:02:30.073010,192.33,USD,deposit,online,,SG,high_net_worth
TXN01385,CUST1016,ACC_CUST1016,2026-07-01T04:02:30.073010,45.07,USD,transfer,branch,ACC_CUST1209,DE,retail
TXN01386,CUST1189,ACC_CUST1189,2026-06-09T08:02:30.073010,47.58,USD,deposit,online,,FR,high_net_worth
TXN01387,CUST1156,ACC_CUST1156,2026-05-14T08:02:30.073010,479.92,USD,transfer,wire,ACC_CUST1014,US,corporate
TXN01388,CUST1072,ACC_CUST1072,2026-07-06T17:02:30.073010,838.53,USD,cash_deposit,branch,,SG,retail
TXN01389,CUST1156,ACC_CUST1156,2026-07-19T08:02:30.073010,522.98,USD,withdrawal,online,,US,corporate
TXN01390,CUST1250,ACC_CUST1250,2026-03-28T02:02:30.073010,172.17,USD,transfer,branch,ACC_CUST1022,US,retail
TXN01391,CUST1293,ACC_CUST1293,2026-05-06T17:02:30.073010,466.08,USD,cash_deposit,atm,,US,corporate
TXN01392,CUST1243,ACC_CUST1243,2026-07-12T22:02:30.073010,220.82,USD,withdrawal,online,,GB,retail
TXN01393,CUST1235,ACC_CUST1235,2026-07-03T13:02:30.073010,613.75,USD,cash_deposit,online,,JP,retail
TXN01394,CUST1166,ACC_CUST1166,2026-04-08T18:02:30.073010,89.51,USD,cash_deposit,wire,,FR,corporate
TXN01395,CUST1202,ACC_CUST1202,2026-05-10T16:02:30.073010,409.44,USD,deposit,wire,,GB,high_net_worth
TXN01396,CUST1045,ACC_CUST1045,2026-07-16T04:02:30.073010,257.01,USD,deposit,atm,,SG,retail
TXN01397,CUST1063,ACC_CUST1063,2026-06-18T16:02:30.073010,941.45,USD,deposit,online,,FR,corporate
TXN01398,CUST1277,ACC_CUST1277,2026-06-09T00:02:30.073010,219.53,USD,withdrawal,wire,,DE,corporate
TXN01399,CUST1009,ACC_CUST1009,2026-04-12T20:02:30.073010,106.46,USD,withdrawal,branch,,JP,retail
TXN01400,CUST1105,ACC_CUST1105,2026-04-28T21:02:30.073010,503.4,USD,cash_deposit,branch,,US,corporate
TXN01401,CUST1164,ACC_CUST1164,2026-05-18T17:02:30.073010,604.09,USD,deposit,wire,,GB,corporate
TXN01402,CUST1011,ACC_CUST1011,2026-05-10T12:02:30.073010,17.31,USD,withdrawal,wire,,US,high_net_worth
TXN01403,CUST1270,ACC_CUST1270,2026-05-07T11:02:30.073010,1180.42,USD,transfer,branch,ACC_CUST1058,GB,retail
TXN01404,CUST1277,ACC_CUST1277,2026-04-18T08:02:30.073010,98.53,USD,withdrawal,online,,DE,corporate
TXN01405,CUST1045,ACC_CUST1045,2026-04-16T08:02:30.073010,28.22,USD,cash_deposit,online,,SG,retail
TXN01406,CUST1166,ACC_CUST1166,2026-04-19T23:02:30.073010,158.26,USD,deposit,atm,,FR,corporate
TXN01407,CUST1163,ACC_CUST1163,2026-04-15T12:02:30.073010,862.02,USD,transfer,atm,ACC_CUST1192,US,high_net_worth
TXN01408,CUST1061,ACC_CUST1061,2026-04-03T05:02:30.073010,213.76,USD,withdrawal,online,,US,high_net_worth
TXN01409,CUST1258,ACC_CUST1258,2026-05-16T02:02:30.073010,197.55,USD,transfer,branch,ACC_CUST1162,JP,corporate
TXN01410,CUST1208,ACC_CUST1208,2026-04-05T14:02:30.073010,311.16,USD,deposit,wire,,CH,high_net_worth
TXN01411,CUST1009,ACC_CUST1009,2026-05-01T16:02:30.073010,441.88,USD,deposit,online,,JP,retail
TXN01412,CUST1064,ACC_CUST1064,2026-05-05T17:02:30.073010,36.29,USD,cash_deposit,wire,,US,high_net_worth
TXN01413,CUST1256,ACC_CUST1256,2026-04-23T03:02:30.073010,241.36,USD,transfer,online,ACC_CUST1125,JP,corporate
TXN01414,CUST1216,ACC_CUST1216,2026-07-22T16:02:30.073010,10.3,USD,cash_deposit,branch,,DE,high_net_worth
TXN01415,CUST1237,ACC_CUST1237,2026-07-12T18:02:30.073010,28.62,USD,transfer,online,ACC_CUST1000,JP,corporate
TXN01416,CUST1246,ACC_CUST1246,2026-05-01T18:02:30.073010,564.38,USD,transfer,wire,ACC_CUST1179,JP,high_net_worth
TXN01417,CUST1108,ACC_CUST1108,2026-06-10T15:02:30.073010,413.18,USD,transfer,branch,ACC_CUST1082,FR,retail
TXN01418,CUST1288,ACC_CUST1288,2026-04-05T08:02:30.073010,369.63,USD,deposit,wire,,FR,retail
TXN01419,CUST1071,ACC_CUST1071,2026-06-28T16:02:30.073010,292.83,USD,transfer,wire,ACC_CUST1107,US,corporate
TXN01420,CUST1162,ACC_CUST1162,2026-07-19T20:02:30.073010,105.65,USD,transfer,atm,ACC_CUST1231,US,high_net_worth
TXN01421,CUST1164,ACC_CUST1164,2026-05-10T05:02:30.073010,14.8,USD,cash_deposit,atm,,GB,corporate
TXN01422,CUST1068,ACC_CUST1068,2026-06-17T23:02:30.073010,705.14,USD,cash_deposit,branch,,JP,retail
TXN01423,CUST1088,ACC_CUST1088,2026-05-19T16:02:30.073010,241.74,USD,cash_deposit,wire,,CH,high_net_worth
TXN01424,CUST1039,ACC_CUST1039,2026-06-03T23:02:30.073010,140.62,USD,cash_deposit,branch,,DE,corporate
TXN01425,CUST1192,ACC_CUST1192,2026-07-11T18:02:30.073010,558.18,USD,transfer,wire,ACC_CUST1090,GB,high_net_worth
TXN01426,CUST1004,ACC_CUST1004,2026-04-12T13:02:30.073010,12.82,USD,transfer,online,ACC_CUST1227,SG,corporate
TXN01427,CUST1010,ACC_CUST1010,2026-07-03T07:02:30.073010,518.3,USD,transfer,online,ACC_CUST1046,US,high_net_worth
TXN01428,CUST1155,ACC_CUST1155,2026-07-09T21:02:30.073010,1185.4,USD,withdrawal,online,,JP,high_net_worth
TXN01429,CUST1185,ACC_CUST1185,2026-04-01T07:02:30.073010,12.15,USD,cash_deposit,online,,SG,retail
TXN01430,CUST1202,ACC_CUST1202,2026-04-11T07:02:30.073010,250.74,USD,cash_deposit,online,,GB,high_net_worth
TXN01431,CUST1289,ACC_CUST1289,2026-06-22T20:02:30.073010,276.14,USD,withdrawal,branch,,GB,retail
TXN01432,CUST1033,ACC_CUST1033,2026-04-13T07:02:30.073010,73.9,USD,withdrawal,atm,,CH,high_net_worth
TXN01433,CUST1011,ACC_CUST1011,2026-06-24T20:02:30.073010,843.66,USD,transfer,wire,ACC_CUST1001,US,high_net_worth
TXN01434,CUST1026,ACC_CUST1026,2026-07-15T09:02:30.073010,106.08,USD,cash_deposit,wire,,DE,high_net_worth
TXN01435,CUST1265,ACC_CUST1265,2026-05-26T14:02:30.073010,24.43,USD,transfer,branch,ACC_CUST1114,JP,corporate
TXN01436,CUST1215,ACC_CUST1215,2026-06-04T13:02:30.073010,74.93,USD,transfer,branch,ACC_CUST1200,FR,corporate
TXN01437,CUST1041,ACC_CUST1041,2026-07-18T17:02:30.073010,1156.32,USD,deposit,online,,FR,retail
TXN01438,CUST1216,ACC_CUST1216,2026-04-06T06:02:30.073010,129.8,USD,withdrawal,online,,DE,high_net_worth
TXN01439,CUST1032,ACC_CUST1032,2026-06-16T19:02:30.073010,206.16,USD,deposit,branch,,DE,corporate
TXN01440,CUST1012,ACC_CUST1012,2026-06-11T19:02:30.073010,44.23,USD,transfer,atm,ACC_CUST1126,JP,high_net_worth
TXN01441,CUST1122,ACC_CUST1122,2026-05-10T00:02:30.073010,458.5,USD,transfer,online,ACC_CUST1037,GB,corporate
TXN01442,CUST1224,ACC_CUST1224,2026-07-03T02:02:30.073010,36.82,USD,cash_deposit,branch,,CH,high_net_worth
TXN01443,CUST1031,ACC_CUST1031,2026-07-23T00:02:30.073010,672.41,USD,cash_deposit,atm,,GB,retail
TXN01444,CUST1033,ACC_CUST1033,2026-07-06T03:02:30.073010,26.9,USD,deposit,wire,,CH,high_net_worth
TXN01445,CUST1221,ACC_CUST1221,2026-04-05T02:02:30.073010,114.83,USD,deposit,branch,,JP,high_net_worth
TXN01446,CUST1195,ACC_CUST1195,2026-05-18T02:02:30.073010,609.82,USD,cash_deposit,online,,US,retail
TXN01447,CUST1005,ACC_CUST1005,2026-05-25T11:02:30.073010,645.92,USD,cash_deposit,wire,,US,retail
TXN01448,CUST1051,ACC_CUST1051,2026-05-10T19:02:30.073010,228.45,USD,deposit,wire,,US,corporate
TXN01449,CUST4521,ACC_CUST4521,2026-04-21T02:02:30.073010,281.29,USD,deposit,branch,,CH,retail
TXN01450,CUST1034,ACC_CUST1034,2026-06-11T05:02:30.073010,141.73,USD,withdrawal,atm,,CH,corporate
TXN01451,CUST1246,ACC_CUST1246,2026-06-28T18:02:30.073010,93.58,USD,cash_deposit,online,,JP,high_net_worth
TXN01452,CUST1022,ACC_CUST1022,2026-04-04T03:02:30.073010,973.73,USD,transfer,wire,ACC_CUST1262,US,high_net_worth
TXN01453,CUST1183,ACC_CUST1183,2026-05-06T17:02:30.073010,200.19,USD,withdrawal,online,,JP,high_net_worth
TXN01454,CUST1175,ACC_CUST1175,2026-05-04T10:02:30.073010,27.71,USD,deposit,online,,SG,corporate
TXN01455,CUST1259,ACC_CUST1259,2026-07-10T16:02:30.073010,136.39,USD,deposit,wire,,GB,retail
TXN01456,CUST1102,ACC_CUST1102,2026-06-17T05:02:30.073010,72.98,USD,deposit,atm,,DE,high_net_worth
TXN01457,CUST1243,ACC_CUST1243,2026-06-24T21:02:30.073010,583.18,USD,cash_deposit,atm,,GB,retail
TXN01458,CUST1289,ACC_CUST1289,2026-05-09T18:02:30.073010,63.12,USD,transfer,wire,ACC_CUST1168,GB,retail
TXN01459,CUST1232,ACC_CUST1232,2026-07-18T00:02:30.073010,767.54,USD,cash_deposit,online,,CH,corporate
TXN01460,CUST1114,ACC_CUST1114,2026-06-24T06:02:30.073010,91.94,USD,cash_deposit,online,,FR,high_net_worth
TXN01461,CUST1169,ACC_CUST1169,2026-07-09T22:02:30.073010,163.4,USD,cash_deposit,online,,FR,corporate
TXN01462,CUST1003,ACC_CUST1003,2026-05-12T23:02:30.073010,19.14,USD,deposit,atm,,JP,high_net_worth
TXN01463,CUST1058,ACC_CUST1058,2026-04-15T08:02:30.073010,309.36,USD,cash_deposit,online,,FR,retail
TXN01464,CUST1184,ACC_CUST1184,2026-04-01T23:02:30.073010,110.26,USD,withdrawal,online,,GB,high_net_worth
TXN01465,CUST1112,ACC_CUST1112,2026-07-19T07:02:30.073010,574.24,USD,withdrawal,atm,,GB,retail
TXN01466,CUST1125,ACC_CUST1125,2026-04-19T05:02:30.073010,565.23,USD,deposit,online,,CH,retail
